word	pos_values
bakas	name
bakevičius	name
baklažanas	noun
bakterija	noun
bakteriologija	noun
baku	name
bala	noun
balandis	noun
balansas	noun
baldas	noun
balionas	noun
balionis	name
baliukevičius	name
baliutavičius	name
baliutis	name
balkanai	name
balkauskas	name
balkevičius	name
balkonas	noun
balkus	name
balnas	adj,noun
balnoti	verb
balsadėžė	noun
balsas	noun
balsis	noun
balsuoti	verb
balta	noun
baltarusija	name
baltarusis	noun
baltarusių	noun
baltas	adj
baltija	name
baltiniai	noun
baltramiejus	name
baltuškonis	name
balutė	noun
balys	name
balčiūnas	name
bamakas	name
bamba	noun
bambagyslė	noun
bambukas	noun
banaitis	name
bananas	noun
bandelė	noun
bandymas	noun
bandyti	verb
bandžulis	name
banevičius	name
banga	noun
banginis	adj,noun
bangis	name
bangladešas	name
bankas	noun
banknotas	noun
bankokas	name
bankomatas	noun
bankrotas	noun
banys	name
baptistas	noun
barakas	noun
baranauskas	name
baranavičius	name
baras	noun
baravykas	noun
barbadosas	name
barbarizmas	noun
barbariškumas	noun
barbora	name
barbuda	name
bardzilauka	name
bardzilauskaitė	name
bardzilauskas	name
bardzilauskienė	name
bargaila	name
bargailaitė	name
bargailas	name
bargailienė	name
barila	name
baris	noun
baristas	noun
barjeras	noun
barkevičius	name
barnis	noun
barometras	noun
baronas	name,noun
baronienė	noun
barselona	name
barsukas	noun
bartas	name
bartautas	name
barti	verb
bartkauskas	name
bartkevičius	name
bartkus	name
bartnickas	name
bartolomėjus	name
bartusevičius	name
bartušis	name
bartuška	name
barysavas	name
barzda	noun
barzdaskutys	noun
barzdelė	noun
barzdotas	adj
barškuolė	noun
barščiai	noun
baršėnai	name
basanavičius	name
basas	adj
baseinas	noun
basteras	name
bataljonas	noun
batas	noun
batasnapis	noun
batatas	noun
baterija	noun
batraištis	noun
batsiuvys	noun
batutas	noun
bauda	noun
bauginti	verb
bausmė	noun
bausti	verb
bavarija	name
bazelis	name
bazilevičius	name
bazilika	noun
bačauskas	name
bačiulis	name
bačys	name
baškiras	noun
baškirų	noun
baškortostanas	name
bažnyčia	noun
bbd	intj
be	prep
beata	name
bebaimis	adj
bebalsis	adj
bebras	noun
bedarbis	noun
bedarbystė	noun
bedieviškai	adv
bedieviškas	adj
bedieviškumas	noun
bedugnis	adj
bedžiaugsmis	adj
beformis	adj
befstrogenas	noun
begalinis	adj
begalvis	adj
begarsis	adj
bei	conj
beirutas	name
beisbolas	noun
beisbolininkas	noun
bejausmis	adj
beje	adv
bekonas	noun
bekraujis	adj
beleckas	name
belgas	noun
belgija	name
belgradas	name
belgė	noun
belizas	name
belmopanas	name
belsti	verb
belunskas	name
benamis	adj
benas	name
bendrabutis	noun
bendradarbiauti	verb
bendramokslis	noun
bendrapilietis	noun
bendras	adj
bendraudamas	verb
bendraudavus	verb
bendraujant	verb
bendrausiant	verb
bendrauti	verb
bendravus	verb
bendrija	noun
bendrovė	noun
bendruomenė	noun
benediktas	name
benediktavičius	name
beninas	name
benjaminas	name
benkauskas	name
benkus	name
bent	adv
benzinas	noun
beprasmybė	noun
beprotis	noun
beprotiškas	adj
beprotybė	noun
beresnevičius	name
bergas	name
berilis	noun
berklis	noun
berlinskas	name
berlynas	name
bermudai	name
bernardas	name
bernas	name,noun
bernotas	name
bernotavičius	name
berti	verb
beržas	noun
beržynas	noun
besmegenis	adj
besti	verb
besėklis	adj
bet	conj,particle
betonas	noun
bevaikis	adj
bevandenis	adj
bevardis	adj
beveidis	adj
beveik	adv
bevertis	adj
bevielis	adj
beviltis	adj
bevėjis	adj
beydis	adj
beširdis	adj,noun
beždžionė	noun
bežvaigždis	adj
biatlonas	noun
biblija	name
biblioteka	noun
bibliotekininkas	noun
biblistika	noun
bielinskas	name
bieliūnas	name
bigas	adj
bijoti	verb
bijūnas	noun
bikauskas	name
bildėti	verb
bilevičius	name
bilietas	noun
bintas	noun
biodyzelinas	noun
biofizika	noun
biografija	noun
biologija	noun
biologinis	adj
biosfera	noun
birma	name
birutė	name
birštonas	name
birža	noun
biržai	name
birželis	noun
biržietis	noun
biržė	noun
bisau	name
biseksualas	noun
biseksualumas	noun
biskvitas	noun
bismutas	noun
bitas	noun
bitininkas	noun
bitininkauti	noun
bitininkystė	noun
bitkoinas	noun
bitynas	noun
bitė	noun
biudžetas	noun
biudžetinis	adj
biuras	noun
biznierius	noun
bičas	noun
bičiulis	noun
biškekas	name
bjaurus	adj
blaivas	adj
blaivus	adj
blakstiena	noun
blandus	adj
blauzdavičius	name
blauzdys	name
blaževičius	name
blažiejus	name
blefuoti	verb
blekevičius	name
blet	intj
bliauti	verb
blizgant	verb
blizgesys	noun
blizgėdamas	verb
blizgėdavus	verb
blizgėjus	verb
blizgėsiant	verb
blizgėti	verb
blogai	adv
blogas	adj
blogėti	verb
blumfonteinas	name
blusa	noun
blęsti	verb
boba	noun
bobriškis	name
bobslėjus	noun
bocmanas	noun
bogota	name
boikotas	noun
boikotuoti	verb
bokalas	noun
bokštas	noun
boleslovas	name
bolivija	name
bomba	noun
bombonešis	noun
bombėjus	name
bomžas	noun
bongas	noun
boras	noun
boris	noun
borisas	name
borisevičius	name
borislavas	name
bornholmas	name
bosnija	name
botagas	noun
botanika	noun
botsvana	name
boulingas	noun
braclavas	name
bradesiai	name
braidyti	verb
brakonierius	noun
branda	noun
brandenburgas	name
branduolinis	adj
brandus	adj
brangakmenis	noun
brangus	adj
brasta	noun
bratislava	name
braukti	verb
braunis	noun
brauti	verb
brazaitis	name
brazauskas	name
brazavilis	name
brazevičius	name
brazilija	name
braškiauti	verb
